,file_path,digital_urdu
511,test/092_021_32.jpg,اہلکاروں نے ان کو ڈالر بنانے کے چکر میں ان کے اپنے گھروں سے،
512,test/092_021_33.jpg,راستوں سے، بازاروں سے یا خدمت خلق کے مراکز سے کسی ثبوت کے بغیر ،
513,test/092_021_34.jpg,عمر بحت جینس ،مذ ہب ،رنگ نسل ،زبان علم ،امن پسندی مینی سابقہ کر دار
514,test/092_021_35.jpg,اور شجر ہ نسب دیکھے بغیر ، اس حالت میں اٹھایا کہ، ان کے قریبی رشتہ داروں
515,test/092_021_36.jpg,تک کوان کے مردہ بازند ہ ہونے کے بارے میں ہفتوں مہینوں اور برسوں
516,test/092_021_37.jpg,ستک کوئی خبر نہیں ملی ۔ گرفتار کرنے کے بعد ان سب کو بدترین تشد دکا نشانہ بنا کر
517,test/092_021_38.jpg,مکمل طور پر یانیم بر ہنہ کر کے آنکھوں پر پٹی کس دی جاتی ہے،اور پھر ہاتھ
518,test/092_021_39.jpg,پاؤں باندھ کر بڑے بڑے دیوہیکل فوجی جہازوں میں بھیٹر بکریوں کی طرح
519,test/092_021_40.jpg,ایک دوسرے سے باندھ کر قند ھار یا با گرام پہنچادیا جا تا ہے ۔
520,test/092_021_41.jpg,مصنف لکھتا ہے کہ جب مجھے قندھارائیر پورٹ پرا تارا گیا تو منہ
521,test/092_021_42.jpg,پر بندھی ہوئی پی کی وجہ سے مجھے سانس لینے میں سخت دقت پیش آرہی
522,test/092_021_43.jpg,تھی ۔اس لیے میں نے ایک سپاہی سے اپیل کی کہ وہ پٹی ڈھیلی کر دے۔ جب
523,test/092_021_44.jpg,وہ سپاہی پی ڈھیلی کر دیتا ہے تو میں احساس تشکر کی وجہ سے اس کو شکر یہ
524,test/092_021_45.jpg,کہتاہوں ۔ یہ سنتے ہی و ہفو جی غرا تا ہواواپس آ تا ہے ۔ مجھے نگی گالی بکتا ہے اور
525,test/092_021_46.jpg,پنی کو پہلے سے بھی سخت کس کر کہتا ہے کہ کمزوری دکھا کرتمہیں میری ہمد ردی
526,test/092_021_47.jpg,لینے کا کوئی حق نہیں‘‘۔
527,test/092_021_48.jpg,قندھار اور با گرام پہنچتے ہی فوجی وردیوں میں ملبوس ہسوچنے کی
528,test/092_021_49.jpg,صلاحیت سے مکمل طور پر عاری،عیسائی اور یہودی مذہبی جنونی ،ان بے گناہ قید ہوں
529,test/092_021_50.jpg,کی چمڑی ادھیٹر نے یا تکہ بوٹی کرنے کے لیے تیار بیٹھے ہوتے ہیں۔ جیسے ہی یہ
530,test/092_021_51.jpg,قیدی جہاز سے اتارے جاتے ہیں ،سب کوسر یا داڑھی کے بالوں سے پکڑ کرز مین
531,test/092_021_52.jpg,پر گھسیٹتا جا تا ہے، پسلیوں میں پاؤں کی ٹھوکر میں ماری جاتی ہیں، جسم کے نازک
532,test/092_021_53.jpg,حصوں پر پلاسٹک کی موٹی موٹی اٹھیوں سے ضر میں لگائی جاتی ہیں ، گالیاں دی
533,test/092_021_54.jpg,جاتی ہیں خوف سے سہمے ہوۓ ان قیدیوں کے سامنے اسلامی شعائر
534,test/092_021_55.jpg,تو کیا خداقر آن اور رسول کا بھی مذاق اڑایا جا تا ہے ۔ قندھارائیر پورٹ پرا تار تے
535,test/092_021_56.jpg,ہی جوامر کی تجام میرے سر کے بال مونڈ رہا تھا جب میری داڑھی مونڈ نے لگاتو
536,test/092_021_57.jpg,کہنےلگا۔’’اسے مونڈ تے ہوۓ مجھذ یادہ مزا آتا ہے‘۔
537,test/092_021_58.jpg,ایک قیدی اپنی پنجرہنما کوٹھڑی میں نماز پڑھ رہا تھا۔ ایک امریکی
538,test/092_021_59.jpg,سارجنٹ نے اس کوکوئی حکم دیا لیکن و نماز میں مصروف ہونے کی وجہ سے اس
539,test/092_021_60.jpg,پرفوراعمل نہ کر سکا تو اس امر کی فوجی نے نمازی کوسر کے بالوں سے پکڑ لیا
540,test/092_025_0.jpg,ایک فکری انقلاب کی ضرورت
541,test/092_025_1.jpg,ملی اتحاد
542,test/092_025_2.jpg,ساری دنیا کے مسلمان اسرائیل پرایک بالٹی  پانی ہی ڈال دیں تو
543,test/092_025_3.jpg,ریاست اسرائیل دنیا کے نقشے سے بہہ جاۓ گی، ایک شاعرانہ استعارہ تو
544,test/092_025_4.jpg,ہوسکتا ہے جو یہ بتانے سے قاصر ہے کہ آخر ساری دنیا کے مسلمانوں کور یاست
545,test/092_025_5.jpg,اسرائیل پرچھض ایک بالٹی پانی ڈالنے کی توفیق کیوں نہیں ہوتی؟ جن لوگوں کی
546,test/092_025_6.jpg,زندگیاں عالمی استعمار کے ہاتھوں جہم بن گئی ہوں جو حالات کے دباؤ سے تنگ
547,test/092_025_7.jpg,آ کرفکری اور اناری کی راہ پر چل نکن حتی کہ خودکش دھماکوں کا راستہ اختیار کر نے
548,test/092_025_8.jpg,پڑبھی خودکو مجبور پاتے ہوں آخر کیا بات ہے کہ وہ  اس بے ضرر شاعران نسخہ پر عمل
549,test/092_025_9.jpg,نہیں کر تے ؟ جس چیز نے امت کے بہترین و ماغوں کو صورت حال کے حقیقی
550,test/092_025_10.jpg,اور اک سے رو کے رکھا ہے اس میں ان اصطلاحوں کا بھی اہم رول ہے جن کی
551,test/092_025_11.jpg,جڑیں حقیقی زندگی کے بجاۓ عالم خیال میں پائی جاتی ہیں ۔ ضرورت اس بات
552,test/092_025_12.jpg,کی ہے کہ ہم داستا اصطلاحات اور الفاظ سے اپنا دامن بچائیں جوحالات کی
553,test/092_025_13.jpg,تقلیتی پر پردہ ڈالنے کے لئے وضع کی گئی ہوں -
554,test/092_025_14.jpg,مسلم علماودانشوروں پر ہی کیا موقوف، دیکھاجاۓ تو پوری امت
555,test/092_025_15.jpg,مسلمہ،ان کے درجنوں ممالک اوران کے حکمراں صدیوں سے ایک عالم خیال
556,test/092_025_16.jpg,میں جی رہے ہیں ۔ وہاں جو کچ نظرآ تا ہے وہ دراصل ہوتا نہیں- مثلا بظاہر تویہ
557,test/092_025_17.jpg,محسوس ہوگا کہ عالم اسلام ایک بھر پورزندگی چہل پہل سے معمور ہے۔
558,test/092_025_18.jpg,حکمرانوں کے ایوان قوت وسطوت کے امین ہیں اورمحراب و مساجد میں روحانی
559,test/092_025_19.jpg,زندگی کا کاروبارشوق وشغف سے جاری ہے۔ لیکن اگر آپ کی نگا ہیں ظاہری سطح
560,test/092_025_20.jpg,سے نیچے دیکھ سگیں تو یہ محسوس کرنے میں دیر نہیں لگتی کہ یہ سب کچھ ایک فرسودہ
561,test/092_025_21.jpg,طلسم کے سواور کچھ نہیں ۔ ہم مدتوں سے اس طرز زندگی کے اتنے خوگر ہو گئے
562,test/092_025_22.jpg,ہیں کہ ڈرامے کے یہ تمام کر داراب ہمیں اصل دکھائی دیتے ہیں ۔ ہمارے علماء
563,test/092_025_23.jpg,و مفکرین ہوں یا حکمراں یہ سب کے سب تمثیلی کرداروں سے زیادہ اہمیت
564,test/092_025_24.jpg,نہیں رکھتے ۔یہی وجہ ہے کہ ہرایکٹ کے خاتمے پر فجر جد ید کی آمد کا جومژ دہ
565,test/092_025_25.jpg,سنایا جاتا ہے و پردہ گرتے ہی اپنے تمثیلی کرداروں کے ساتھ فضامیں تحلیل
566,test/092_025_26.jpg,ہو جاتا ہے اور ہماری عملی زندگی کا عذاب جوں کا توں جاری رہتا ہے ۔
567,test/092_025_27.jpg,سچ پوچھئے تومن حیث الامۃ ہم ایک نقلی اور تمثیلی دنیا میں رہنے
568,test/092_025_28.jpg,پر مجبور ہیں۔ مجھے گاہے بگاہے ایسے محلات میں جانے کا موقع ملتا رہا ہے جن
569,test/092_025_29.jpg,کے درودیوار قیمتی دھاتوں سے مرصع کئے گئے تھے جن پر عالی درجے کی
570,test/092_025_30.jpg,مینارکاری کے سبب نگا ہیں تھرٹی نہ تھیں، ایک ایک منل کی قیمت اربوں ڈالروں
571,test/083_022_0.jpg,پڑا ہوا تھا ایک شخص  راہ میں جو بے خبر
572,test/083_022_1.jpg,زمیں سے آئی تھی صدا سوگوارِ ہوش ہے
573,test/083_022_2.jpg,بہت ہی دور ہوش سے ہے راہ جذب وا بیخودی
574,test/083_022_3.jpg,اس پہ رکھو تم قدم جو راہ گزار ہوش ہے
575,test/083_022_4.jpg,روا روا ہے کارواں مگر فنا کہ دوش پر
576,test/083_022_5.jpg,چمن میں پھول کچھ نہیں یہ سب بہار ہوش ہے
577,test/083_022_6.jpg,پہنچ گیا بشر کہاں فضائیں دستریں میں ہیں
578,test/083_022_7.jpg,بڑا غضب مگر ہوا وہیں شکار ہوش ہے
579,test/083_022_8.jpg,قدم بڑھائے تو نے جو ترقیوں کی راہ میں
580,test/083_022_9.jpg,حقیقت اس کی کچھ نہیں فقط غبار ہوش
581,test/083_022_10.jpg,۲۰
582,test/083_022_11.jpg,سمجھ رہے تھے اطحر خریں کو ہم تو بے خبر
583,test/083_022_12.jpg,کہی ہے اس نے وہ غزل جو شاہکار ہوش ہے
584,test/083_021_0.jpg,اگرچہ زندگی پہ اب بھی اختیار ہوش ہے
585,test/083_021_1.jpg,جنوں کے زیر اہتمام کا روبارہوش ہے
586,test/083_021_2.jpg,نکل گیاجو سرحدِ گمان عقل فہم سے
587,test/083_021_3.jpg,سمجھ میں آگیا کہاں کا اعتبار ہوش ہے
588,test/083_021_4.jpg,سبق ملا ہے طور سے بساط اپنی بھول مت
589,test/083_021_5.jpg,جہاں کہیں ملی جھلک ہیں فرازِہوش ہے
590,test/083_021_6.jpg,وہ سلوک ہے کٹھن فنا یہاں بقا یہاں
591,test/083_021_7.jpg,بہ ظاہر اس کو یوں سمجھ لیں خارزارِ پوش ہے
592,test/083_020_0.jpg,غم وہی غم زندگی بھر کا رہا تھا جس کا ساتھ
593,test/083_020_1.jpg,اس کو کیا کہئے وہی احسان پر اب بار ہے
594,test/083_020_2.jpg,کچھ میرے جوشِ جنوں پر ہی یہ راض افشاہوا
595,test/083_020_3.jpg,جو ہوا بے خد یہاں پر وہی اک بیدار ہے
596,test/083_020_4.jpg,کچھ صداقت کا چلن باقی رہ اہر دور میں
597,test/083_020_5.jpg,اور کہاں میں گم رہی بھی برسرے پیکار ہے
598,test/083_020_6.jpg,جائز لینا اگر چاہوں کو لوں کیا جائزہ
599,test/083_020_7.jpg,رہگزارے زندگی دشوار تھی دشوار ہے
600,test/083_020_8.jpg,منقطع مجھ سے ہوئی جب منفعت کی ہر امید
601,test/083_020_9.jpg,پھر مجاز دوستاں ہشیار ہے بیزار ہے
602,test/083_020_10.jpg,۱۸
603,test/083_020_11.jpg,جو بڑھا اس سے حسد ہے جو گرا اُس سے گریذ
604,test/083_020_12.jpg,کبیا کہوں اطحد زمانے کی یہی رفتار ہے
605,test/083_023_0.jpg,خلوش ومہر ہی دنیا نے ہم سے پایا ہے
606,test/083_023_1.jpg,ہزار بار زمانے نے آزمایا ہے
607,test/083_023_2.jpg,نظر فریب بہاروں کی کیا حقیقت ہے
608,test/083_023_3.jpg,بدل کہ رنگ خزاں نے ہمیں کھایا ہے
609,test/083_023_4.jpg,بہت قریب سے دیکھا زمانہ سازوں کو
610,test/083_023_5.jpg,مگر یہ سوچ کہ چپ ہوں کی یہ تود نیا ہے
611,test/083_023_6.jpg,کچھ بہار کی موجوں سے ہم کنار رہا
612,test/083_023_7.jpg,غمِ حیات نے کیا کچھ نہ پھر دکھایا ہے
613,test/064_018_0.jpg,حضرت عاشق کابانکپن کہ وفوریاس میں بھی ضلع جگت سے نہیں چوکتے۔
614,test/064_018_1.jpg,صنائع لفظی کے لئے قصائدپڑے ہوئے ہیں، ان میں زورِ طبیعت دکھلائیے۔
615,test/064_018_2.jpg,غزل میں تو صرف کہیں کہیں چھوٹی چھوٹی تشبیہیں بھلی معلوم ہوتی ہیں، جیسے
616,test/064_018_3.jpg,گانے میں مختصر سے کنؔ اورہلکی ہلکی مرکیاں ؔ۔ اور پھر علاوہ اس کے اگر
617,test/064_018_4.jpg,بغیر تشبیہات کے شاعری محال ہے،توکوئی نئی بات پیداکیجئے، اندازِ بیان
618,test/064_018_5.jpg,میں کوئی جدّت دکھائیے، شاعری کااسلوب بدلئے، اور یہ ممکن نہیں
619,test/064_018_6.jpg,تاوقتیکہ آپ غیر زبانوں کامطالعہ نہ کریں اوراس امر کی کوشش نہ کریں، کہ
620,test/064_018_7.jpg,جوبات اچھی معلوم ہو، اردومیں محفوظ کرلی جائے۔
621,test/064_018_8.jpg,یہ امر قابل مسرّت ہے کہ پبلک نے اپنی اس کمی کو محسوس کرنا شروع
622,test/064_018_9.jpg,کیاہے اور غزلیات کے معیار مروجہ میں بھی بہت کچھ ردوبدل ہوگیاہے،
623,test/064_018_10.jpg,اخلاقی تمدنی،قومی اورفطر ی نظموں کی طرف عام رجحان پایاجاتاہے۔
624,test/064_018_11.jpg,جس کودیکھ کر کہاجاسکتاہے کہ اگر اس مذاق صحیح کی جانب سے حسّیات
625,test/064_018_12.jpg,گمراہ نہ ہوئے۔ تواُردوزبان بھی باعتبار شاعری صفِ اولین میں شمار
626,test/064_018_13.jpg,کی جاوے گی، تمام میگزین اور رسالے اب حصہئ نظم میں اسی نوع کی نظمیں
627,test/064_018_14.jpg,شائع کر رہے ہیں، غزلیں اول تو بہت کم ہوتی ہیں اور جوہوتی بھی ہیں، تو
628,test/064_018_15.jpg,مذاق صحیح ان سے مترشح ہوتاہے۔ موجودہ شعرائے لکھنؤ اب اس میں کافی
629,test/064_015_0.jpg,ہمہ تن اسی کی طرف متوجہ ہوجاتے، یہ کام تو ہماراتھاکہ ہم اس کو ہمہ گیر بناتے،
630,test/064_015_1.jpg,لیکن ہماری کوششیں تواسی سے عیاں ہے کہ اس میں شاعری بھی اگر کی تو اسقدر
631,test/064_015_2.jpg,محدوداور تنگ کہ اکثر وبیشتر وہی خیال نظم کئے جن سے اہل سیف لطف اُٹھائیں
632,test/064_015_3.jpg,اور فارسی سے اگر اخذ کیابھی توصرف اسی قدر، غزل کہی تووہی تیروتفنگ
633,test/064_015_4.jpg,کاذکر، وہی قتل وذبح کے حالات، معشوق کی تصویر کھینچی، تومعلوم ہواکہ کوئی
634,test/064_015_5.jpg,اچھا خاصہ سورمامنوں ہتھیاروں سے لداہواکھڑاہے، غرضکہ کوئی دقیقہ
635,test/064_015_6.jpg,جنس لطیف کی تحقیر میں اٹھانہ رکھا، یہ شاعری کاحال ہے، جس کی نسبت کہا
636,test/064_015_7.jpg,جاتاہے کہ اردونے بہت ترقی کی، اورفنون کاتوذکر ہی کیاکہ اگر اردو میں
637,test/064_015_8.jpg,ترجمہ کرنے بیٹھ جائیے، تو ایک ایک اصطلاح کے لئے گھنٹوں وقت خراب
638,test/064_015_9.jpg,کیجئے۔اور پھر اگر خودہی جسارت ہو توالبتہ دوچار وضع کرلیجئے، ورنہ وہ بھی
639,test/064_015_10.jpg,ممکن نہیں، یہ ہے اندرونی حال اردوکا اوراس کے سرمایہ کی وسعت کا۔
640,test/064_015_11.jpg,شاعری اگر صرف تُک بندی، اور چندالفاظ کے مجموعہ کانام ہے، بلالحاظ اس
641,test/064_015_12.jpg,امر کے کہ فی المعنی وہ کس حیثیت سے دیکھے جانے کے قابل ہے، تومیں غلطی
642,test/064_015_13.jpg,پر ہوں، اگر اُردوشاعری کامخالف ہوں! لیکن، اگر شاعری جذبات حقیقی
643,test/064_015_14.jpg,اور وجدانی حسیّات سے متعلق ہے، تواس مشغلہ کا بند ہوناہی بہتر تھا، وہی فرسودہ
644,test/064_015_15.jpg,وپامال تشبیہات، وہی مقتل کے مناظر، وہی معشوق کا تمام آلات حرب سے
645,test/064_016_0.jpg,مسلح رہنا۔بیچارے عاشق کااسی انداز سے دن رات میں سیکڑوں بار مرنا
646,test/064_016_1.jpg,اورجینا، وہی عارض پر خط کی بہار، کمر و دہن کا وہی اعدام،غرضکہ ایک ہی
647,test/064_016_2.jpg,لکیر کے فقیر، بنے رہے اور انچہ برابر بھی آگے قدم نہ بڑھایا، آپ ہی انصاف
648,test/064_016_3.jpg,فرمائیں کہ ایسی بزڑم مشاعرہ، جس میں سوائے مزخرف ہاہاہوہو کے اورکچھ نہ ہو،
649,test/064_016_4.jpg,کبھی پسندیدگی کے قابل ہوسکتی ہے، میں نے ہر جگہ تمام مشاعروں میں
650,test/064_016_5.jpg,الاماشاء اللہ یہی کیفیت دیکھی۔ رنگ تغزل جس قدر عام ہوا، اسی قدر
651,test/064_016_6.jpg,ذلیل بھی ہوا، کہ ہر کہ و مہ نے طبع آزمائی کی، گلدستوں نے شائع کیا،
652,test/064_016_7.jpg,نتیجہ یہ ہوا کہ سنجیدہ لوگوں نے اس کو دیکھ کر اس صنفِ سخن کو ترک ہی کردیا،
653,test/064_016_8.jpg,ورنہ یہ صنف اِس درجہ پاکیزہ تھی کہ شاید ہی کوئی دوسرا ذریعہ برانگیختگی جذبات
654,test/064_016_9.jpg,کے لئے اس سے بہتر ہو۔ میرؔ کے کلام کو دیکھیئے، تاثرات اور وجدان کی
655,test/064_016_10.jpg,زندہ تصویر ہے، اوراکثر دہلی کے اساتذہ کا یہی رنگ رہا، لیکن لکھنؤ والوں نے
656,test/064_016_11.jpg,سوائے شوکت الفاظ وتوالی تشبیہات کے نفس مطلب، اور مقصدغزل سے غرض
657,test/064_016_12.jpg,نہ رکھی، میری رائے میں کسی دوست سے باتیں کرنا (جواصل مفہوم غزل کا
658,test/064_016_13.jpg,ہے)اس بات کوچاہتاہی نہیں کہ تصنع سے کام لیا جائے، جس قدر اثر سادہ
659,test/064_016_14.jpg,طور سے اصل حال کے ظاہر کرنے میں ہوتاہے، اتنا بناوٹ سے ممکن نہیں
660,test/064_016_15.jpg,ایک مہجور اپنے حبیب سے مِل کر صدماتِ مفارقت کو اس طرح ظاہر کرتا ہے
661,test/064_017_0.jpg,کہ ”تمہاری زلفوں کے خیال میں رات کالی ناگن ہوگئی، تمہارے
662,test/064_017_1.jpg,ذرّات افشاں کے تصور میں اختر شماری کرتارہا، دودِ آہ سے تمام
663,test/064_017_2.jpg,آسمان پر کالے بادل چھاگئے۔“ دوسرا اپنی تکلیف صرف ان الفاظ میں
664,test/064_017_3.jpg,ظاہر کرتاہے کہ”آپ کی جدائی نے تومجھ کوبہت بے قرار رکھا“ کوئی
665,test/064_017_4.jpg,سمجھ دار آدمی نہیں کہہ سکتا، کہ عاشق اول کوذرا بھی تکلیف رہی ہو،
666,test/064_017_5.jpg,اور غیر ممکن ہے کہ دوسرے کے انداز بیان کااثر قلب پر نہ ہو، ایک
667,test/064_017_6.jpg,اپنے ضعف ولاغری کابیان اس طرح کرتاہے کہ”قلب مبتالئے غم ہوکر
668,test/064_017_7.jpg,ایسازار ہوگیاہے کہ عجب نہیں چڑیاں اس کوتِنکاسمجھ کے اپنے گھونسلے
669,test/064_017_8.jpg,میں اُٹھاکے لے جائیں“ دوسراصرف اسی قدر کہتاہے کہ”اب توبیمار
670,test/064_017_9.jpg,محب کواٹھنابیٹھنابھی دشوار ہوگیا“ ایک کہتاہے آپ کیوں اپنے
671,test/064_017_10.jpg,تبسم سے جراحتِ دل پر نمک فشانی کرتے ہیں۔“ دوسراکہتاہے”آپ
672,test/064_017_11.jpg,کیوں ہنس ہنس کے اوربھی رُلارہے ہیں۔“ اب آپ ہی انصاف کریں
673,test/064_017_12.jpg,کہ کون سا طرز بیان قلب میں اچھا چھوڑ جاتاہے، اس سے یہ مقصد نہیں
674,test/064_017_13.jpg,کہ تشبیہات، استعارات مبالغہ وغیرہ لغواور بے کار ہیں۔ نہیں بلکہ بہ مراد
675,test/064_017_14.jpg,ہے کہ جو بات کہیئے موقع سے کہیئے ”ہر سخن وقتے وہرنکتہ مکانے دارد“
676,test/064_017_15.jpg,کالحاظ رکھئے، کر تورہے ہیں اپنیمصائب وتکالیف کابیان، لیکن اللہ رہے
677,test/038_215_0.jpg,علم الکتاب
678,test/038_215_1.jpg,(۴۴)سہل بن ہارون(متوفی ۵ ۱ ۳ھ) نے کہا: ”قلم ضمیر کی ایک لاک ہے۔
679,test/038_215_2.jpg,جب اس کی نکسیر بہے تو اس کے اسرار  ظاہر ہوتے ہیں، آثار بیان ہوتے ہیں اور
680,test/038_215_3.jpg,خبریں شائع ہوتی ہیں۔“
681,test/038_215_4.jpg,(۵ ۴)احمد بن ابی خالد ۶۴  کو ایک اعرابی نے لکھتے دیکھا اور کہا :
682,test/038_215_5.jpg,”دوات ایک چشمہ ہے، قلم ایک گھاٹ ہے اور کتاب آرام گاہ ہے۔“
683,test/038_215_6.jpg,(۶ ۴)مامون نے کہا: ”خط علم کا ایک باغ ہے، عقل کا مرکز ہے،
684,test/038_215_7.jpg,حکمت کی ایک ٹہنی ہے اور بیان کا ایک دیباچہ ہے۔“
685,test/038_215_8.jpg,(۷ ۴)ابراہیم بن جبلہ ۷۴  نے کہا: ”میرے پاس سے عبدالحمید کاتب گذرا
686,test/038_215_9.jpg,اور میں ایک ردی خط لکھا رہا تھا۔ اس نے پوچھا کیا تو چہتاہے کہ تیرا خط
687,test/038_215_10.jpg,اچھا ہوجائے؟ میں نے کہا ہاں۔ اس نے کہا اپنے جلفہ کو لمبا کر اور اس کے
688,test/038_215_11.jpg,قط کو دوبارہ بنا۔ پس میں نے ایسا ہی کیااور میریا خط اچھا ہوگیا۔“
689,test/038_215_12.jpg,(۸ ۴)جعفر بن عیسیٰ نے ایک اچھے حسین خط کی طرف دیکھا اور کہا :
690,test/038_215_13.jpg,”میں نے بہ یک وقت کبھی کسی اشک بہانے والے اور مسکرانے والے کو قلم
691,test/038_215_14.jpg,سے زیادہ خوبصورت نہیں دیکھا۔“
692,test/038_215_15.jpg,(۹ ۴) مامون نے اچھے خط سے لکھی ہوئی ایک سرکاری دستایوز دیکھی اور
693,test/038_215_16.jpg,کہا: ”کیا عجیب قلم ہے، کس طرح شاہی شکوہ کوبُن رہا ہے اور اطراف دولت
694,test/038_215_17.jpg,کوسجا رہاہے اور اعلام خلافت کو کھڑا کر رہاہے۔“
695,test/038_215_18.jpg,(۰ ۵)عمرو بن عاص کا ایک کاتب حضرت عمر کے پاس آیا۔ پس آپ نے
696,test/038_215_19.jpg,کہا: کیا تم مکہ کے ابن القین تو نہیں ہو؟ اس نے کہا ہاں۔ آپ نے فرمایا قلم
697,test/038_215_20.jpg,(خط) اپنے“ لکھنے والے کوظاہر کرنے میں تامل نہیں کرتا۔
698,test/038_215_21.jpg,(۱ ۵)الرشید اسماعیل بن صبیح ۸ ۴  کے خط سے بہت خوش تھا۔ اس نے ایک
699,test/038_215_22.jpg,اعرابی کو کہا کہ میرے سامنے اسماعیل کی کتابت کوبیان کر تواس پر اس نے
700,test/038_215_23.jpg,کہا: ”میں نے اس کے قلم سے زیادہ تیز کسی کو نہیں دیکھا اور لہ اس سے
701,test/038_215_24.jpg,زیادہ کسی خط کو مضبوط دیکھاہے۔“ اس پر رشیدنے فرمایا”اے بدو تو نے
702,test/038_215_25.jpg,خوب جواب دیا“ اور اسے انعام عنایت کیا۔
703,test/038_215_26.jpg,۶ ۴۔  اس کا ذکر جہشیاری نے ”کتاب الوزراء“ ص۸ ۱ ۳، میں مامون کے
704,test/038_215_27.jpg,دربار کے ضمن میں کیاہے۔
705,test/038_215_28.jpg,۷ ۴۔  بعینہ یہی عربی عبارت جہشیاری (ص۳ ۸) نے نقل کی ہے بلکہ
706,test/038_215_29.jpg,اوروں نے بھی دی ہے یعنی بڑے لوگوں کے اقوال مشہور و سند ہوجاتے ہیں۔
707,test/038_215_30.jpg,۸ ۴۔  اسماعیل بن صبیح یحییٰ برمکی کا کاتب خلیفہ ہارون الرشید کے زمانے
708,test/038_215_31.jpg,میں تھا۔ جہشیاری،ص ۹ ۸ ۱۔
709,test/038_213_0.jpg,علم الکتابت
710,test/038_213_1.jpg,کرتا ہے اور غائب کی خبر دیتاہے۔“
711,test/038_213_2.jpg,(۳٠ )اورمامون کے کاتب احمد بن یوسف۳۳ نے کہا :  ”باعصمت
712,test/038_213_3.jpg,عورتوں کے رخساروں پر آنسو اتنے خوبصورت دکھائی نہیں دیتے جتنے قلموں کے
713,test/038_213_4.jpg,آنسو کتابوں کے مسودوں میں۔“
714,test/038_213_5.jpg,(۳۱  )   اور جعفر بن عیسیٰ ۴۳  نے کہا”خط حکمت کا ہار ہے۔ اس کے ساتھ
715,test/038_213_6.jpg,عقل کے موتیوں کی تفصیل کی جاتی ہے اور اس کے بکھرے ہوئے حصوں کو پرویا
716,test/038_213_7.jpg,جاتا ہے اور بھٹکے ہوئے ٹکڑوں کو اکٹھا کیا جاتا ہے اور اس کی ترتیب کو
717,test/038_213_8.jpg,بنایا جاتا ہے۔“
718,test/038_213_9.jpg,(۳۲ )  اور النمسّری ۵۳ نے کہا: ”قلم دلوں کی،سواریاں،فطری صلاحیتوں
719,test/038_213_10.jpg,کے قاصد اور عقلوں کے برتن ہیں۔“
720,test/038_213_11.jpg,(۳۳)  اور جبل بن زید۶۳  نے کہا:  قلم صاحب بصیرت کی زبان ہے جو
721,test/038_213_12.jpg,ان امور کی خبر دیتی ہے جو کانوں سے مخفی رہیں اور ابھرے ہوئے قدرتی کیف کا
722,test/038_213_13.jpg,یقین دلاتی ہے اور ان چیزوں کو بیان کرتی ہے جو دوسرے ملکوں کے واقعات ہوں۔“
723,test/038_213_14.jpg,(۳٤ )  عبدالحمید بن یحییٰ ۷۳  کاتب مروان نے کہا: قلم ایک ایسا درخت
724,test/038_213_15.jpg,ہے جس کا پھل لفظ ہے؛ فکر ایک ایسا دریا ہے جس کا موتی حکمت ہے؛
725,test/038_213_16.jpg,بلاغت ایک ایسا چشمہ شیریں ہے جس میں پیاسی عقلیں سیراب ہوتی ہیں اور خط
726,test/038_213_17.jpg,ایک ایسا باغ ہے کہ فوائد بالغہ اس کے پھول ہیں۔“
727,test/038_213_18.jpg,(۳٥ )ابن مقفّع ۸۳  نے کہا :  ”قلم علم کا قاصد ہے، خبر کا انکشاف
728,test/038_213_19.jpg,۳۳۔یہ کاتب دمشق میں تھا اور وہیں ۳۱۳ھ میں فوت ہوا۔”تاریخ دمشق“
729,test/038_213_20.jpg,ابن عساکر، ص ۱۲۳ ، سطر ۲ ۔
730,test/038_213_21.jpg,۴ ۳۔ یہ برمکی خاندان کے چشم وچراغ تھے۔
731,test/038_213_22.jpg,۵ ۳۔  دراصل جہاں مراد ”منصورالنمری“ ہے۔ یہ شاعر تھا اور اس نے
732,test/038_213_23.jpg,ہارون الرشید کی شان میں طویل قصیدہ کہا تھا۔ جہشیاری ”کتاب الوزراء والکتاب“
733,test/038_213_24.jpg,ص  ۳۳ ۲ ۔
734,test/038_213_25.jpg,۶ ۳۔ یہ شخص عمار بن حمزہ کا کاتب تھا جو خلیفہئ عباسی مہدی کے زمانے
735,test/038_213_26.jpg,میں بغداد میں تھا۔
736,test/038_213_27.jpg,۷ ۳ ۔ یہ شخص اموی خلیفہ مروان کا کاتب تھا اور اس کا انتقال ۱۲۳ ھ
737,test/038_213_28.jpg,میں ہوا۔ جہشیاری، ص ۲ ۷۔
738,test/038_213_29.jpg,۳۸ ۔ یہ مشہور ادیب عبداللہ بن مقفع کی طرف اشارہ ہے۔ دوسری صدی
739,test/038_213_30.jpg,ہجری میں فارس میں پیداہوا۔ اس کا ایرانی نام روز پسر داوزبہ تھا۔ اس نے بہت
740,test/038_213_31.jpg,سی پہلوی کتابوں کو عربی میں منتقل کہا جن میں سے اہم ترین کتاب ”کلیلہ و
741,test/038_213_32.jpg,دمنہ“ ہے جوباقی ہے۔
742,test/038_214_0.jpg,اقبال ریویو
743,test/038_214_1.jpg,کرتاہے، نظروں سے پوشیدہ چیز کو ظاہر کرتاہے، فکر کے تھکے ہوئے قویٰ
