index,file_path,digital_urdu,english
3499,test/091_021_1.jpg,ہم آپ کی مرضی کے تابع ہیں اصرار کرنا بے ادبی ہوگی، لیکن اتنا ضرور ہے کہ اگر آپ اس لڑکے کے,"We are subject to your will. It would be rude to insist, but this much is certain: if you are this boy's"
3500,test/091_021_0.jpg,میں کوئی مضائقہ نہیں تھا، لیکن میں پابر کاب ہوں۔ کل یہاں سے روانگی کا عزم ہے حاضرین نے کہا,"I was not injured, but I am a coward. I am determined to leave here tomorrow, the audience said."
3501,test/091_020_15.jpg,نہیں، بے نیازی بے نیازی ہے۔’’ والد صاحب نے فرمایا کہ دوستی کی راہ سے دعوت قبول کرنے,"""No, being needy is being needy."" Father said that accepting an invitation through friendship"
3502,test/091_020_14.jpg,مہمان رہیں تو عین بندہ نوازی ہوگی ورنہ یہ تو میں جانتا ہوں کہ جس عالم میں آپ میں وہاں ناز کا گزربھی,"If you stay as a guest, it will be a true act of kindness, otherwise I know that in the world where you are, even a passing fancy will be missed."
3503,test/091_020_13.jpg,اترا وہ لڑکا ہوش میں آگیا۔ اور نہایت ادب سے دوزانو ہوکر بیٹھ گیا اور عرض کی: اگر آپ کچھ دن میرے,"The boy came to his senses and very politely sat down on his knees and asked: ""If you would stay with me for a few days,"
3504,test/091_020_12.jpg,پر رحم فرمائیے۔ آپ نے تھوڑا سا پانی منگایا اور کچھ دعا پڑھ کر اس پر دم کیا جیسے ہی پانی حلق سے نیچے,Have mercy on me. He asked for some water and recited some supplication and blew on it as soon as the water went down his throat.
3505,test/091_020_11.jpg,کہ لڑکے کی حالت درویش کی نظر کے اثر سے دگرگوں ہوگئی ہے۔ ان سے التجا کی کہ اس نوجوان کی حالت,That the boy's condition had changed due to the influence of the dervish's gaze. He pleaded with them to improve the young man's condition.
3506,test/091_020_10.jpg,پری وش کی حالت ایسی بدلی کہ دیوانہ وار بیہوش ہوکر آپ کے قدموں میں گر پڑا۔ اس کے  عزیز سمجھ گئے,Parvish's condition changed to such an extent that he fainted like a madman and fell at your feet. His loved ones understood.
3507,test/091_020_9.jpg,حسین اور خوش رو نظر سے گزرا آپ نے اس پر ایک نگاہ ڈالی اور جذب کامل سے کھینچ بلایا۔ اس,"Hussain and Khushro passed by the sight, you took one look at him and pulled him with complete absorption. This"
3508,test/091_020_8.jpg,شرفا کی قدیم بستی ہے اوور یہاں ایک مسجد میں قیام فرمایا۔بیانہ میں ایک نوجوان سید زادہ نہایت,"It is an ancient settlement of nobles and they settled in a mosque here. In Bayana, a young Syedzada was very"
3509,test/091_020_7.jpg,دو تین دن میں اکبر آباد (آگرہ) سے تین منزل اُدھر بیانہ میں وارد ہوئے جو سادات اور,"In two or three days, three men from Akbarabad (Agra) arrived in Bayana, which Sadat and"
3510,test/091_020_6.jpg,سید امان اللہ,Syed Amanullah
3511,test/091_020_5.jpg,گردِ پا کو بھی نہ پاسکے۔,Couldn't even find the circumference of the foot.
3512,test/091_020_4.jpg,وسطِ شب میں اٹھے اور تہجد کی نماز پڑھ کر شہر سے نکل گئے۔ لوگوں نے بہتیری تلاش کی مگر ان کی,They got up in the middle of the night and left the city after offering tahajud prayer. People sought improvement but theirs
3513,test/091_020_3.jpg,مجھے معذور سمجھ کر میرے حال پر چھوڑ دیں گے۔ جب کثرتِ خلائق سے تنگ آگئے تو ایک رات کو,"They will consider me disabled and leave me to my fate. When they got tired of the multitude of creatures, one night"
3514,test/091_020_2.jpg,قدم بوس ہو۔والد نے تبسم کیا اور کہا ‘‘ملاقات کے واسطے مناسبت ضروری ہے۔ امید ہے کہ آپ,"Step by step. Father smiled and said, ""Appropriateness is essential for a meeting. I hope you"
3515,test/091_020_1.jpg,کا ہواللہ دے کر التجا کی کہ مجھے دولتِ دیدار سے محروم نہ فرمائےے، اجازت دیجئے کہ یہ روسیاہ حاضر ہوکر,"I begged God not to deprive me of the wealth of seeing you, and to allow this Russian to come and see me."
3516,test/091_020_0.jpg,فرمایا کہ میں فقیر ہوں، آپ امیر، میرا آپ کا کیاتعلق؟  امیر الامراء صمصام الدولہ نے بھی سابقہ تعلقات,"He said, ""I am poor, you are rich, what is my relationship with you?"" The Amir of the Princes, Samsam al-Dawla, also said, ""I am poor, you are rich, what is my relationship with you?"""
3517,test/091_023_16.jpg,کیونکہ اس طرح یہ دور دراز راستہ آسان ہوجاتا ہے۔’’,Because this way this long journey becomes easier.
3518,test/091_023_15.jpg,پیدا کرو جو ا س سے واصل ہوجائے کسی اپنے سے بہتر کے ہاتھ میں ہاتھ دے دو,"Create something that will connect with it, give it to someone better than you."
3519,test/091_023_14.jpg,تاکہ اہلِ نظر کی آنکھوں کا سرمہ بن سکو ایسا دل لاؤجسے وہ پسند کرتا ہے۔ ایسی جان,"So that you can be the apple of the eyes of those who see, bring a heart that he likes. Such a soul"
3520,test/091_023_13.jpg,کوچے کی خاک بن جاؤ تو سب سروں کے تاج بن جاؤ۔ اس کےپایمال بنو,"If you become the dust of the street, you will become the crown of all heads. Be its footstool."
3521,test/091_023_12.jpg,تہ وبالا کردے۔ میرابلند وبالا دلبر کھڑا ہو تو قیامت برپا کردے۔ تم اگر اس کے,"You would cause a plague. If you stood up, my lofty beloved, you would have brought about the resurrection. If you k"
3522,test/091_023_11.jpg,بھی میرے دل کو تسلی نہیں دیتا۔ میرا محشر خرام مضبوب اگر رفتار میں آوے تو عالم کو,"Even my heart is not comforted. If my final judgment comes in force, the world will be destroyed."
3523,test/091_023_10.jpg,بن جاتا ہوں جس کا جلوہ برق سے ہزار درجہ شوخ تر ہے یعنی ایک پل کے لئے,"I become one whose glow is a thousand degrees brighter than lightning, that is, for a moment"
3524,test/091_023_9.jpg,ہے کہ نگاہ گرم کی تاب بھی نہیں رکھتا اور جب سربگریباں ہوتا ہوں اس کا تماشائی,"That my gaze cannot bear even the heat, and when I am in a state of poverty, I am a spectator."
3525,test/091_023_8.jpg,جب آنکھیں بند کرتا ہوں تو اس کا جلوہ دیکھتا ہوں جو سورج مکھی سے زیادہ نازک,"When I close my eyes, I see her face, more delicate than a sunflower."
3526,test/091_023_7.jpg,جمعّیت خاطر پراگندہ نہ ہوگی اگر آسمان بھی زمین پر گر پڑے تو بھی میرا دل منتشر نہ ہوگا۔,"The community will not be scattered for the sake of the people. Even if the sky falls to the earth, my heart will not be scattered."
3527,test/091_023_6.jpg,ہے تجزد پیشہ ہوں، بے اندیشہ ہوں۔ اگر سارا عالم درہم برہم ہوجائے تو بھی میری,"I am a fearless person, I am fearless. Even if the whole world falls into chaos, my"
3528,test/091_023_5.jpg,دل میں بیٹھا ہے کوئی چیز نظر میں نہیں جچتی اور دل کو دنیا سے قطعاً لاگ نہیں رہی,"It sits in the heart, nothing catches the eye, and the heart is completely detached from the world."
3529,test/091_023_4.jpg,‘‘اے عزیز جب سے عشق نے مجھے ٹھکانے لگایا ہے اور محبت کا نقش میرے,"""Oh dear, since love has taken hold of me and the image of love has been on my"
3530,test/091_023_3.jpg,کے کچھ ملفوظات بھی لکھے ہیں۔ مثلاً انھوں نے فرمایا:,"He has also written some of his sayings. For example, he said:"
3531,test/091_023_2.jpg,بیان ہے کہ ‘‘ میں نے ایسی لذیذ غذا کبھی نہیں کھائی۔ مجھے اب تک اس کا ذائقہ یاد ہے۔ ’’ میرنے احسان اللہ,It is said that “I have never eaten such delicious food. I still remember its taste.” Mirne Ehsanullah
3532,test/091_023_1.jpg,پھر انھوں نے سوکھی روٹی کا ایک ٹکڑا پانی میں بھگو کر میرؔ کو کھانےکے لیے دیا جس کے بارے میں اُ ن کا,"Then he soaked a piece of dry bread in water and gave it to Mir to eat, about which he"
3533,test/091_023_0.jpg,پہنچے گا۔ اس سے کہو کہ درویشوں کی ملاقات کو اپنا معمول بنائے فقیروں کی صحبت بڑی بابرکت ہوتی ہے۔’’,"""He will arrive. Tell him to make it his habit to meet the dervishes. The company of the poor is very blessed."""
3534,test/033_004_24.jpg,دھج اور اس کا اتار چڑھاؤ تصنع و تکلف سے اس قدر خالی ہے کہ مصور کے کمال فن کی داد دینی پڑتی ہے۔,The painting and its ups and downs are so free from artificiality and pretension that one has to appreciate the artist's masterful art.
3535,test/033_004_23.jpg,میں رنگوں کی بوقلمونی مصور کے کامل اور اک فن کا ثبوت دیتی ہے۔ اعضائے انسانی کی تشریح اور فطری  سج,The richness of colors in the painting demonstrates the artist's perfect and unique art. The interpretation of human organs and natural beauty
3536,test/033_004_22.jpg,ان میں سے بعض بعض کاملول چھ انچہ سے بھی زیادہ ہے۔ ان کی پسندیدہ ہئیت اجتماعی اور رتنہا تمامیل کے مرقول,Some of them are more than six inches tall. Their favorite form is the collective and the jewels of the whole.
3537,test/033_004_21.jpg,اس کی چھوٹے پیمانہ کی تصویروں کا قدروقامت گردوپیش کی وسعت وگنجائش سے پوری طرح ہم آہنگ ہے,The grandeur of his small-scale paintings is in perfect harmony with the vastness and richness of his surroundings.
3538,test/033_004_20.jpg,تخواراسکول نے اپنے عروج کے زمانہ میں ہاتھی دانت پر شبیہ سازی کے فن میں کمال حاصل کرلیا تھا,"The Takhar School, at its peak, had mastered the art of carving images on ivory."
3539,test/033_004_19.jpg,مضامین کی نقاشی میں اپنی جولانی طبع دکھانے کی دھن میں دیوانہ نظر آتا ہے۔,He seems crazy in his desire to show off his playful nature in the depiction of subjects.
3540,test/033_004_18.jpg,البتہ کہیں کہیں اس کے مٹے ہوئے نقوش کا چرچا باقی رہ گیا اور اب بھی اس فن لطیف کا کوئی نہ کوئی پرستار مذہبی,"However, somewhere, the faded traces of it remain, and even today, some fans of this fine art are religious."
3541,test/033_004_17.jpg,ونگار روز افزوں تفکرات ونیوی، عالمگیرنا قدری اور افسوسناک بدمذاقی کا تختۂ مشق ہوکر طاق نسیاں ہوگئی۔,"The palace became a training ground for increasingly mundane, universalistic, and tragically unsavory thoughts, and became a place of eccentricity."
3542,test/033_004_16.jpg,کیا، کسی کو زرگری مرغوب ہوئی تو کسی نے کارخانوں کی ملازمت پسند کی رفتہ رفتہ ان کی ساری جدت نقش,"What if some people liked carpentry, while others preferred working in factories? Gradually, all their innovations were copied."
3543,test/033_004_15.jpg,ہوگیا۔ رہے سہے کارکنان نے حالت کس مپرسی میں مصوری سے قطع تعلق کرکے دیگر صنعتوں کی جانب رجوع,"The workers, however, were left in a state of despair, severing ties with painting and turning to other industries."
3544,test/033_004_14.jpg,سیواجی کی وفات اور درباری صناعوں کی نسل کے اختتام کے بعد تخواراسکول کا وجوہ یکسر معدوم,"After the death of Sivaji and the end of the generation of court craftsmen, the cause of Takhwara School completely disappeared."
3545,test/033_004_13.jpg,کاباعث ہیں۔,They are the cause.
3546,test/033_004_12.jpg,کے کمال فن کا نمونہ ہیں ابھی تک پدیہ کوٹ (pudukattah)کے قدیمیہ اور تخور کے محل کی زینت,The ancient palace of Pudukattah and the decoration of the palace of Takhor are still examples of the perfection of art.
3547,test/033_004_11.jpg,اور نگینوں سے پچکاری کی جاتی ہے۔ اس سج دھج کی بعض قدآوم روغنی شبیہیں جو انھیں صنعت گردں,And it is inlaid with gems. Some of the steps of this decoration are oil paintings that make them industrial.
3548,test/033_004_10.jpg,سے خط وخالاور جذبات وحسیات متشکل ہوتے ہیں کبھی کبھی تفریق وطلائی تاروں، بیش قیمت سنگ ریزوں,"Letters and emotions are sometimes composed of subtleties and golden wires, precious stones."
3549,test/033_004_9.jpg,جو ہندی کاریگروں کی اصطلاح میں جرہ (jarah)کے نام سے موسوم ہے۔ اس شعبہ میں لکڑی پر آبی رنگوں,Which is called jarah in the terminology of Indian craftsmen. This department deals with watercolors on wood.
3550,test/033_004_8.jpg,انھیں ایام میں ایک خاص قسم کی مسوری کا رواج عام ہوگیا۔ یہ صنعت فنِ تصویر کی اس معینہ طرز کی تھی،,"A particular type of painting became popular during his time. This industry was of a specific style of pictorial art,"
3551,test/033_004_7.jpg,کا یہ عالم تھا کہ انھیں اپنے دیگر ہم پیشہ حضرات پر تفوق ھاصل تھا۔,He was a scholar who had an edge over his peers.
3552,test/033_004_6.jpg,تھے جنھوں نے ہاتھی دانت اور لکڑی پر مسوری کے لےے اپنی زندگی وقف کردی تھی۔ کام کی نفاست وپاکیزگی,There were those who devoted their lives to ivory and timber. Refinement and purity of work
3553,test/033_004_5.jpg,ہوتا گیا، حتیٰ کہ تخور کے آخری فرمازواسیواجی ۵۵۔۱۸۲۳  کے دور میں کم وبیش اٹھارہ خاندان ایسے,"It became so, that during the reign of Takhor's last decree, 1823-55, there were approximately eighteen such families."
3554,test/033_004_4.jpg,ابتدااس اسکول کے مقلدین کی تعداد بہت ہی مختصر تھی لیکن آہستہ آہستہ اس میں مزید اضافہ,"Initially, the number of followers of this school was very small, but gradually it increased."
3555,test/033_004_3.jpg,اسکول معرضِ وجود میں آیا,The school came into existence.
3556,test/033_004_2.jpg,کے اراکین خاص تجوردریا کی ہنر پوری کی دولت اسی کے دامن سے وابستہ ہوگئے۔ اور اس طرح ایک جدید,The members of the Khas Tajurdriya were associated with the wealth of talent and wealth of the river. And thus a modern
3557,test/033_004_1.jpg,کی ایک شاخ قرار پاتا ہے۔ مورخ موصوف کے بیان کے مطابق راجپوت اسکول کےدرہم برہم ہونے کے بعد اس,"It is considered a branch of. According to the historian, after the disintegration of the Rajput school, it"
3558,test/033_004_0.jpg,ہونے کے باعث راجپوت اسکول کے مایہ ناز افتخار تھے۔ اس حیثیت سے تنجوراسکول راجپوت مصوری,"He was a prominent figure of the Rajput school. As such, the Tanjore School of Rajput painting"
3559,test/093_019_20.jpg,چھوٹی باتیں پہاڑ بینں۔,Small things make mountains.
3560,test/093_019_19.jpg,طمام خانے سے باہر نکلی۔ اس کا دل بھی گواز تھا ! وہ نہیں چاہتی تھی کہ چھوٹی,Tamam came out of the room. Her heart was also heavy! She didn't want the little one to
3561,test/093_019_18.jpg,تھیں یہ کیسی بے وجہ کی فدشمنی تھی! بریں تھوڑی دیر بیٹھی رہی اور پھر کالی لکیر,What a senseless humiliation this was! The girl sat there for a while and then the black line
3562,test/093_019_17.jpg,تم دیکھ ہیی لوگی ایثار نے کہا اور کمرے سے چلاگیا حبیہ بیگم حیران,"""You see, people,"" said Esar and left the room. Habia Begum was surprised."
3563,test/093_019_16.jpg,چاہے آپ کا راستہ ادھر ہے,Whether your path is here or not
3564,test/093_019_15.jpg,تم دیکھ لینا بریں تمھارا انجام برا ہے,"You see, your fate is bad."
3565,test/093_019_14.jpg,اپنی باری پر یوں ہی رونا آتا ہے؟,It's your turn to cry?
3566,test/093_019_13.jpg,ڈاری گرامولل پر تم نے روشنائیی نہیں پھیریی تھی؟,Didn't you shine a light on Dari Gramulle?
3567,test/093_019_12.jpg,ممی کی بچی ۔ ایثار کرسی کھسکا کھڑا ہوگیا کیا میرے صاف ستھرے,Mummy's daughter Isar slid the chair and stood up
3568,test/093_019_11.jpg,یہ انھوں نے کیوں کیا ممی؟,"Why did they do this, Mommy?"
3569,test/093_019_10.jpg,صاھبزادے کے چڑھاؤکر رکھ دیا اس کا مسورہ بھی میں نے نہیں رکھا تھا!,I didn't even keep the Masura of the son-in-law who had offered it to me!
3570,test/093_019_9.jpg,نہیں کیا جس مقالہ پر ڈیڈی مجھے مبارکبار دے رہے تھے اسے آپ کے,Didn't you do the thesis on which Daddy was congratulating me
3571,test/093_019_8.jpg,ممی اس نے آہ بھر کرکہا۔ آپ نہیں جانتیں میں نے ڈیڈی سے بھی,"""Mummy,"" he said with a sigh. ""Don't you know I told Daddy too?"""
3572,test/093_019_7.jpg,میں ہمیشہ دیکھتی ہوں زیادتی تمھاری ہوتی ہے۔,I always see your abuse.
3573,test/093_019_6.jpg,میں نہیں جانتی ۔ تم کھا چکے ہوتو باہر جاؤ۔ حبیہ بیگم نے ڈانٹ دیا۔,"I don't know. If you've eaten, go outside. Habia Begum scolded."
3574,test/093_019_5.jpg,‘‘ممی میں اس بدزبان لڑکی سے کتنا بڑاہوں؟’’ وہ ہانپ کربوللا,"""Mommy, how much older am I than that foul-mouthed girl?"" he gasped."
3575,test/093_019_4.jpg,بکواس تو آپ ہی کرتے ہیں!’’,"""You're the one talking nonsense!"""
3576,test/093_019_3.jpg,بکومت_’’,"""Bakumatt_"""
3577,test/093_019_2.jpg,آپ اپنے تجربے خوب یا ردکھتے ہیں۔,You either like your experience or hate it.
3578,test/093_019_1.jpg,توکیا کرتیں؟,So what do you do?
3579,test/093_019_0.jpg,ان کے جوئیں دیکھنا آسان کام نہیں ہے ۔ خوش ہوکر ریمارک نہ گھسیٹ دیتیں,It's not easy to see their lice. Don't drag out the remarks while being happy.
3580,test/093_021_11.jpg,کرسکے گی!,You can do it!
3581,test/093_021_10.jpg,اگر زندگی کے کسی موڑ پر وہ پھر مل جائے تو کیا شکل کے کر وہ اس کا سامنا,"If he meets her again at some point in his life, how will he face her?"
3582,test/093_021_9.jpg,بخار کی حالت میں اس نے بویلر سے مزید اپنا سر سینکا ہوگا۔ خدا کی پناہ,He must have burned his head even more with the boiler while he was in a fever. God forbid.
3583,test/093_021_8.jpg,رہ کر اس لڑکی کا خیال آتا۔ جسے وہ مسز رضوی بن کر دھاکا دے آئی تھی۔,I would think of that girl whom she had tricked by pretending to be Mrs. Rizvi.
3584,test/093_021_7.jpg,رات کو وہ بستر پر لیٹی تو نیند اس کی آنکھوں سے کوسوں دور تھی۔ وہ,"When she lay down in bed at night, sleep was far from her eyes. She"
3585,test/093_021_6.jpg,اور پیالی اٹھھا کر چل دی۔,And walked away with the cup.
3586,test/093_021_5.jpg,اپنی ہم شکل آئینے میں دیکھو تو پتہ چلے۔ رال بہہ رہی ہے! بریں نےکہا,Look at your reflection in the mirror and you will know. The resin is flowing! The bad guy said.
3587,test/093_021_4.jpg,منھ بھی نہیں لگایا تم ایسی چپٹی لڑکیوں کو۔!,You didn't even put your mouth on such flat girls!
3588,test/093_021_3.jpg,میں ۔ پڑھنا لکھنا تو خاک نہیں۔,I. Reading and writing are not the same thing.
3589,test/093_021_2.jpg,یہ ہوا جو آپ مار پڑھا کوبن کر یونیورسٹی بھاگتے ہییں تو صرف چھوکریوں کے چکر,"This is what happened when you ran away from university after becoming a student, only to be chased by girls."
3590,test/093_021_1.jpg,میری بلا سے ۔ میں کیوں خواہ مخواہ ممی سے کہنے لگی ۔ مگر اب مجھے معلوم,From my call. Why did I reluctantly start telling Mami? But now I know.
3591,test/093_021_0.jpg,اچھا؟ میں اسے اپنی سالگرہ پر انوائیٹ کردوں گا,Okay? I'll invite him to my birthday.
3592,test/093_022_17.jpg,گیاتھا ۔ پھر جب حواس درست ہوئے تو اس نے سہم کر پلکیں اٹھائیں۔,"Then, when he regained consciousness, he opened his eyes in surprise."
3593,test/093_022_16.jpg,جس سے وہ ٹکرائی تھی وہ بھی چند لمحوں کے لئے ریلنگ تھا مے کھڑا رہ,"The one she had hit was also a railing for a few moments, I stood there."
3594,test/093_022_15.jpg,دونوں کے ہاتھوں سے کتابیں گرئیں۔ وہ سرمقام کر دیوار سے ٹک گئی۔,The books fell from both of their hands. She fell headlong and leaned against the wall.
3595,test/093_022_14.jpg,جلدی جلدی لائبرری جا رہی تھی کہ دفعتہً کسی سے اس کی زور دار ٹکر ہوگئی,She was rushing to the library when she suddenly bumped into someone.
3596,test/093_022_13.jpg,لاڈ بج کی سیڑھیوں پر سناٹا تھا ۔ سیکنڈ پیپر کی تیاری کے سلسلے میں وہ,He was sitting on the steps of the Lad Budge. He was preparing for the second paper.
3597,test/093_022_12.jpg,وہ اپنی شکل کے آرپار کہیں دور دیکھنے لگی بڑی دور,"She began to look far away, far away, beyond her form."
3598,test/093_022_11.jpg,تھے! ۔۔۔سے کمزوری اور تکان عیان تھا!,There were! ...weakness and fatigue were evident!
3599,test/093_022_10.jpg,زرد، آنکھوں کے نیچے سرمئی حلقوںمیں پسینہ چمک رہاتھا! ہونٹ خشک,"Sweat was glistening in the yellow, gray circles under the eyes! Lips were dry."
3600,test/093_022_9.jpg,ہفتہ بھر کی بیماری نے کیا حال کردیا۔ جیسے جسم میں خون ہی نہ رہا ہو۔ چہرہ,What happened after a week of illness? It was as if there was no blood left in the body. The face
3601,test/093_022_8.jpg,میز کے آئینے کے سامنے کھرمکسی ہوگئی۔,She frowned in front of the mirror on the table.
3602,test/093_022_7.jpg,آبیٹھی نبض ٹٹولی اور پیشانی سے بال سمیٹے اور آہستہ آہستہ چل کر سنگار,"She felt her pulse, brushed her hair from her forehead, and slowly walked around, getting ready."
3603,test/093_022_6.jpg,میں جھانکر اور اسے جانتے دیکھ کر پھر  بھار گئی۔ محسنہ بستر سے اٹھ کر صوفہ پر,"I peeked in and saw that she knew him, and I was shocked again. Mohsina got up from the bed and sat on the sofa."
3604,test/093_022_5.jpg,گھر کے اندر چہل پہل شروع ہوچکی تھی۔ ایک ملازمہ نے پردہ ہٹا کر کمرے,There was a commotion inside the house. A maid opened the curtains and entered the room.
3605,test/093_022_4.jpg,یہ سب کس قدر بے رس اور بے معنی ہے۔,How pointless and pointless it all is.
3606,test/093_022_3.jpg,تھا پھر کہیں ریل کی سیٹی بجی اور ایک ہوک سی اس کے دل میں اٹھنے لگی,"Then, somewhere, a train whistle sounded and a pang of fear began to rise in his heart."
3607,test/093_022_2.jpg,پہنائیوں میں آوارہ  طیور محوپرواز تھےھ۔ ردرسل کی کمپنی سے دھواں اٹھ رہا,Stray birds were flying in the fields. Smoke was rising from Rudrussel's company.
3608,test/093_022_1.jpg,دھوپ دریچے سے اندر آہی تھی۔ اس کی نظریں  آسمان پر پڑیں جس کی نیلگوں,"The sun was shining through the window. His eyes fell on the sky, whose blue"
3609,test/093_022_0.jpg,محسنہ نے کراہ کروٹ بدلی اور آنکھیں کھول دیں۔ صبح کی نرم اور خوشگوار,Mohsina groaned and turned around and opened her eyes. The morning was soft and pleasant.
3610,test/093_018_21.jpg,استانیول کے ترس کھا کر اچھاریمارک لکھا ہے۔ ان بھران کی خدمت کرنا,A good remark has been written out of pity for Istanbul. Serving these people
3611,test/093_018_20.jpg,"ڈیڈی کو تم نے شیشہ یں اتار لیا "" وہ جل کر بولا یہ میں لب جانتا ہوں۔","""You took off Daddy's glasses,"" he said angrily. ""I know that."""
3612,test/093_018_19.jpg,یہ کوئ کعدب بات تو نحیں ہے۔ بدیں نے سنجیدگی سے کہا۔,"""This is not some stupid thing,"" Badin said seriously."
3613,test/093_018_18.jpg,۱۶,۱۶
3614,test/093_018_17.jpg,بھی بھوننی پڑتی ہے۔بچے بھی کھلانا پڑتے ہیں!,You have to fry it too. You have to feed the children too!
3615,test/093_018_16.jpg,سے زاندہ بھی کیا ہے ۔ چاہے آسمان تک پڑھ جائیں مگر انھیں بالآخر ہانڈی,"What is the meaning of life? Even if they rise to the sky, they will ultimately be destroyed."
3616,test/093_018_15.jpg,پھر وہ میز سے اٹھ گئے تو ایثار نے کہا میں کہتاہوں لڑکیاں کی تعلیم,"Then they got up from the table and Esar said, ""I say girls' education."""
3617,test/093_018_14.jpg,وقت پر ضرور ہوگی۔ پہلے تعلیم ۔ جہاں تک ہو سکے حاصل کی جائے!,"It must be on time. First, education. Get as much as possible!"
3618,test/093_018_13.jpg,کہیتں مگر  اسرار صاحب نے بات کاٹ دی۔ اللہ نے چاہا تو ہر بات اپنے,"I was about to say something, but Asrar Sahib interrupted. If Allah wills, everything will be as it should be."
3619,test/093_018_12.jpg,‘‘میں کہتی ہوں بو یہ بی اے کرلے۔ پپھر اللہ نے چاہاتو_’’ حبیبہ بیگن کچھ,"""I say, 'Bo, do this BA. Then Allah wills it.'"" Habiba Begum said something."
3620,test/093_018_11.jpg,‘‘توکیا؟’’ اسرارصاحب نے کہا۔ لڑکیاں بھی پڑہتی یں۔,"""What about you?"" said Israr Sahib. Girls also study."
3621,test/093_018_10.jpg,‘‘لڑکے بھی تو پڑھتے ہیں وہاں؟ حبیبہ بیگم نے للقمہ دیا۔,"""Do boys study there too?"" Habiba Begum asked."
3622,test/093_018_9.jpg,میں پڑھنے میں کوئی حرج نہیں۔’’,"""I have no problem reading."""
3623,test/093_018_8.jpg,اعلیٰ تعلیم ضرور دللوائین گے۔ تمہاری ممی تویوں ہی وہم کرتی ہیں! یونیورسٹی,Higher education will definitely be provided. Your mother is just delusional! University
3624,test/093_018_7.jpg,‘‘بالکل۔’’ وہ ہنسنے لگے اب ہمارا بھی ارادہ بدل گیا ہے۔ ہم تمھیں,"""Exactly."" He started laughing. Now we have changed our mind too. we you"
3625,test/093_018_6.jpg,سچ مچ ڈیڈی؟’’ وہ خوش ہوگئی۔,"""Really, Daddy?"" She was happy."
3626,test/093_018_5.jpg,اس قابل ہے کہ اچھے رسالے میں چھپے اور دور دور تک پہنونچے!,It deserves to be printed in a good magazine and spread far and wide!
3627,test/093_018_4.jpg,ہم نے پڑھا ہے اور تمہاریی لیکچر رس ہینڈ پال کا مبارک بھی واقعی وہ,"We have read your lecture and congratulations to Ras Handpal, he is really great."
3628,test/093_018_3.jpg,تم کالج سے آئیں تو بیگم رضوی کے یہاں چلی گئیں۔۔۔ تھا انگریزی تھیں,"When you came from college, you went to Begum Rizvi's place... She was English."
3629,test/093_018_2.jpg,‘‘بیٹی! ہم تمھیں مبارک باد دینے والے تھے۔’’ اسرارصاھب نے کہا,"Daughter! We were about to congratulate you,"" said Asrar Sahib"
3630,test/093_018_1.jpg,ایک کرسی بیٹھ کو اپنی پلیٹ سیدھی کرنے لگا!,He sat down on a chair and started straightening his plate!
3631,test/093_018_0.jpg,آپہونچا اسرار صاحب کی موجودگی میں کچھ بکنے کی ہمت نہیں پڑی۔ خاموشی سے,Apahoncha did not dare to sell anything in the presence of Asrar Sahib. Quietly
3632,test/055_018_8.jpg,تنحائی میں کحو جانا,To wander in solitude
3633,test/055_018_7.jpg,دکھتا ہئوا دل لے کر,It seems to be taking my heart.
3634,test/055_018_6.jpg,مایوس سا ہو جانا,To be disappointed
3635,test/055_018_5.jpg,رنگینئ دنیا سے,From the colorful world
3636,test/055_018_4.jpg,انجام بھی دیکھو گے؟,Will you see the end?
3637,test/055_018_3.jpg,آغاز سے واقف ہو,Get to know the beginning
3638,test/055_018_2.jpg,ناکام بھی دیکھوگے؟,Will you fail?
3639,test/055_018_1.jpg,پندار کے خوگرکو,The king of Pandar
3640,test/055_018_0.jpg,انتحاۓ کار,Job selection
3641,test/055_015_8.jpg,وہ آنکھ جس کو ترا انتظار اب بھی یے,The eye that you are still waiting for
3642,test/055_015_7.jpg,وہ دل کہ تیرے لیے بیقرار اب بھی یے,That heart that is still restless for you
3643,test/055_015_6.jpg,خدا وہ وقت نہ لاۓ کہ تجھ کو یاد آۓ,May God not bring a time when you will miss him.
3644,test/055_015_5.jpg,فریب وعدۃ فردا پہ اعستماد کرے,Trust in the deceitful promise of tomorrow.
3645,test/055_015_4.jpg,کہ جنس عجز و عقیرت سے تجھ کو کوشاد کرے,That sex may comfort you from weakness and shame.
3646,test/055_015_3.jpg,کوئی جبیں نہ ترسے سنگ آستاں پہ جھکے,No one should fear when they bow down to the stone pillars.
3647,test/055_015_2.jpg,خزاں رسیدہ تمنا بحار کو ترسے,Autumn's longing for the sea is longing.
3648,test/055_015_1.jpg,ترس نگاہ کسی غمگسار کو ترسے,Pity look at someone who is sad
3649,test/055_015_0.jpg,طویل راتوں میں تو بھی قرار کو ترسے,"Even in the long nights, you fear fate."
3650,test/055_019_7.jpg,ملبوس کو دھولینا,To wash clothes
3651,test/055_019_6.jpg,مجھبوُر جوانی کے,Of my youthfulness
3652,test/055_019_5.jpg,چھپ کر کبھی رولینا,Sometimes I roll in secret.
3653,test/055_019_4.jpg,راتوں کی خموشی میں,In the silence of the night
3654,test/055_019_3.jpg,آہوں میں چھپالینا,To hide in sighs
3655,test/055_019_2.jpg,فریاد کے ٹکڑوں کو,Fragments of cries
